date,state_code,state_name,total_positive,total_negative,total_tests,hospitalized_currently,total_deaths,new_positive_cases,new_negative_tests,new_deaths
2020-12-01,ID,Idaho,101698.0,388405.0,474676.0,446.0,929.0,1214,799,9
2020-12-02,ID,Idaho,103305.0,389829.0,477248.0,446.0,960.0,1607,1424,31
2020-12-03,ID,Idaho,104734.0,392275.0,480700.0,466.0,991.0,1429,2446,31
2020-12-04,ID,Idaho,106455.0,394453.0,484192.0,466.0,1014.0,1721,2178,23
2020-12-05,ID,Idaho,108366.0,396217.0,487460.0,477.0,1032.0,1911,1764,18
2020-12-06,ID,Idaho,109705.0,398027.0,490387.0,477.0,1032.0,1339,1810,0
2020-03-04,IL,Illinois,4.0,124.0,128.0,0.0,0.0,0,0,0
2020-03-05,IL,Illinois,5.0,165.0,170.0,0.0,0.0,1,41,0
2020-03-06,IL,Illinois,5.0,180.0,185.0,0.0,0.0,0,15,0
2020-03-07,IL,Illinois,6.0,191.0,197.0,0.0,0.0,1,11,0
2020-03-08,IL,Illinois,6.0,191.0,197.0,0.0,0.0,0,0,0
2020-03-09,IL,Illinois,7.0,191.0,198.0,0.0,0.0,1,0,0
2020-03-10,IL,Illinois,19.0,244.0,263.0,0.0,0.0,12,53,0
2020-03-11,IL,Illinois,19.0,244.0,263.0,0.0,0.0,0,0,0
2020-03-12,IL,Illinois,25.0,266.0,291.0,0.0,0.0,6,22,0
2020-03-13,IL,Illinois,32.0,294.0,326.0,0.0,0.0,7,28,0
2020-03-14,IL,Illinois,46.0,316.0,362.0,0.0,0.0,14,22,0
2020-03-15,IL,Illinois,64.0,449.0,513.0,0.0,0.0,18,133,0
2020-03-16,IL,Illinois,93.0,932.0,1025.0,0.0,0.0,29,483,0
2020-03-17,IL,Illinois,159.0,1340.0,1499.0,0.0,1.0,66,408,1
2020-03-18,IL,Illinois,288.0,1763.0,2051.0,0.0,1.0,129,423,0
2020-03-19,IL,Illinois,422.0,2725.0,3147.0,0.0,4.0,134,962,3
2020-03-20,IL,Illinois,585.0,3696.0,4281.0,0.0,5.0,163,971,1
2020-03-21,IL,Illinois,753.0,5488.0,6241.0,0.0,6.0,168,1792,1
2020-03-22,IL,Illinois,1049.0,7271.0,8320.0,0.0,9.0,296,1783,3
2020-03-23,IL,Illinois,1273.0,8583.0,9856.0,0.0,12.0,224,1312,3
2020-03-24,IL,Illinois,1535.0,9934.0,11469.0,0.0,16.0,262,1351,4
2020-03-25,IL,Illinois,1865.0,12344.0,14209.0,0.0,19.0,330,2410,3
2020-03-26,IL,Illinois,2538.0,14093.0,16631.0,0.0,26.0,673,1749,7
2020-03-27,IL,Illinois,3026.0,18516.0,21542.0,0.0,34.0,488,4423,8
2020-03-28,IL,Illinois,3491.0,22000.0,25491.0,0.0,47.0,465,3484,13
2020-03-29,IL,Illinois,4596.0,23166.0,27762.0,0.0,65.0,1105,1166,18
2020-03-30,IL,Illinois,5057.0,25389.0,30446.0,0.0,73.0,461,2223,8
2020-03-31,IL,Illinois,5994.0,29231.0,35225.0,0.0,99.0,937,3842,26
2020-04-01,IL,Illinois,6980.0,33404.0,40384.0,0.0,141.0,986,4173,42
2020-04-02,IL,Illinois,7695.0,35961.0,43656.0,0.0,157.0,715,2557,16
2020-04-03,IL,Illinois,8904.0,39144.0,48048.0,0.0,210.0,1209,3183,53
2020-04-04,IL,Illinois,10357.0,43224.0,53581.0,0.0,243.0,1453,4080,33
2020-04-05,IL,Illinois,11256.0,47727.0,58983.0,0.0,274.0,899,4503,31
2020-04-06,IL,Illinois,12262.0,50680.0,62942.0,0.0,307.0,1006,2953,33
2020-04-07,IL,Illinois,13549.0,55183.0,68732.0,3680.0,380.0,1287,4503,73
2020-04-08,IL,Illinois,15078.0,59988.0,75066.0,3680.0,462.0,1529,4805,82
2020-04-09,IL,Illinois,16422.0,64435.0,80857.0,3680.0,528.0,1344,4447,66
2020-04-10,IL,Illinois,17887.0,69640.0,87527.0,3680.0,596.0,1465,5205,68
2020-04-11,IL,Illinois,19180.0,72969.0,92149.0,3680.0,677.0,1293,3329,81
2020-04-12,IL,Illinois,20852.0,79883.0,100735.0,3680.0,720.0,1672,6914,43
2020-04-13,IL,Illinois,22025.0,83743.0,105768.0,3680.0,794.0,1173,3860,74
2020-04-14,IL,Illinois,23247.0,87369.0,110616.0,4283.0,868.0,1222,3626,74
2020-04-15,IL,Illinois,24593.0,92336.0,116929.0,4283.0,948.0,1346,4967,80
2020-04-16,IL,Illinois,25733.0,96856.0,122589.0,4423.0,1072.0,1140,4520,124
2020-04-17,IL,Illinois,27575.0,102588.0,130163.0,4454.0,1134.0,1842,5732,62
2020-04-18,IL,Illinois,29160.0,108244.0,137404.0,4340.0,1259.0,1585,5656,125
2020-04-19,IL,Illinois,30357.0,112961.0,143318.0,4314.0,1290.0,1197,4717,31
2020-04-20,IL,Illinois,31508.0,116850.0,148358.0,4599.0,1349.0,1151,3889,59
2020-04-21,IL,Illinois,33059.0,121938.0,154997.0,4776.0,1468.0,1551,5088,119
2020-04-22,IL,Illinois,35108.0,129238.0,164346.0,4665.0,1565.0,2049,7300,97
2020-04-23,IL,Illinois,36934.0,136382.0,173316.0,4877.0,1688.0,1826,7144,123
2020-04-24,IL,Illinois,39658.0,149974.0,189632.0,4828.0,1795.0,2724,13592,107
2020-04-25,IL,Illinois,41777.0,159840.0,201617.0,4699.0,1874.0,2119,9866,79
2020-04-26,IL,Illinois,43903.0,171049.0,214952.0,4595.0,1933.0,2126,11209,59
2020-04-27,IL,Illinois,45883.0,181745.0,227628.0,4672.0,1983.0,1980,10696,50
2020-04-28,IL,Illinois,48102.0,194087.0,242189.0,4738.0,2125.0,2219,12342,142
2020-04-29,IL,Illinois,50355.0,206312.0,256667.0,5036.0,2215.0,2253,12225,90
2020-04-30,IL,Illinois,52918.0,216949.0,269867.0,4953.0,2355.0,2563,10637,140
2020-05-01,IL,Illinois,56055.0,228633.0,284688.0,4900.0,2457.0,3137,11684,102
2020-05-02,IL,Illinois,58505.0,241391.0,299896.0,4717.0,2559.0,2450,12758,102
2020-05-03,IL,Illinois,61499.0,257814.0,319313.0,4701.0,2618.0,2994,16423,59
2020-05-04,IL,Illinois,63840.0,269307.0,333147.0,4493.0,2662.0,2341,11493,44
2020-05-05,IL,Illinois,65962.0,280324.0,346286.0,4780.0,2838.0,2122,11017,176
2020-05-06,IL,Illinois,68232.0,293028.0,361260.0,4832.0,2974.0,2270,12704,136
2020-05-07,IL,Illinois,70873.0,308170.0,379043.0,4862.0,3111.0,2641,15142,137
2020-05-08,IL,Illinois,73760.0,325954.0,399714.0,4750.0,3241.0,2887,17784,130
2020-05-09,IL,Illinois,76085.0,340246.0,416331.0,4739.0,3349.0,2325,14292,108
2020-05-10,IL,Illinois,77741.0,352243.0,429984.0,4293.0,3406.0,1656,11997,57
2020-05-11,IL,Illinois,79007.0,363418.0,442425.0,4319.0,3459.0,1266,11175,53
2020-05-12,IL,Illinois,83021.0,388670.0,471691.0,4626.0,3601.0,4014,25252,142
2020-05-13,IL,Illinois,84698.0,404661.0,489359.0,4563.0,3792.0,1677,15991,191
2020-05-14,IL,Illinois,87937.0,424100.0,512037.0,4473.0,3928.0,3239,19439,136
2020-05-15,IL,Illinois,90369.0,448233.0,538602.0,4367.0,4058.0,2432,24133,130
2020-05-16,IL,Illinois,92457.0,469192.0,561649.0,4306.0,4129.0,2088,20959,71
2020-05-17,IL,Illinois,94191.0,487753.0,581944.0,4190.0,4177.0,1734,18561,48
2020-05-18,IL,Illinois,96485.0,506756.0,603241.0,4120.0,4234.0,2294,19003,57
2020-05-19,IL,Illinois,98030.0,523654.0,621684.0,4002.0,4379.0,1545,16898,145
2020-05-20,IL,Illinois,100418.0,542295.0,642713.0,3914.0,4525.0,2388,18641,146
2020-05-21,IL,Illinois,102686.0,569334.0,672020.0,4107.0,4607.0,2268,27039,82
2020-05-22,IL,Illinois,105444.0,591689.0,697133.0,3928.0,4715.0,2758,22355,108
2020-05-23,IL,Illinois,107796.0,614451.0,722247.0,3753.0,4790.0,2352,22762,75
2020-05-24,IL,Illinois,110304.0,637617.0,747921.0,3667.0,4856.0,2508,23166,66
2020-05-25,IL,Illinois,112017.0,657547.0,769564.0,3762.0,4884.0,1713,19930,28
2020-05-26,IL,Illinois,113195.0,673599.0,786794.0,3788.0,4923.0,1178,16052,39
2020-05-27,IL,Illinois,114306.0,689667.0,803973.0,3826.0,5083.0,1111,16068,160
2020-05-28,IL,Illinois,115833.0,714133.0,829966.0,3649.0,5186.0,1527,24466,103
2020-05-29,IL,Illinois,117455.0,734307.0,851762.0,3599.0,5270.0,1622,20174,84
2020-05-30,IL,Illinois,118917.0,758188.0,877105.0,3336.0,5330.0,1462,23881,60
2020-05-31,IL,Illinois,120260.0,777999.0,898259.0,3296.0,5390.0,1343,19811,60
2020-06-01,IL,Illinois,121234.0,797039.0,918273.0,3215.0,5412.0,974,19040,22
2020-06-02,IL,Illinois,122848.0,811856.0,934704.0,3238.0,5525.0,1614,14817,113
2020-06-03,IL,Illinois,123830.0,835345.0,959175.0,3173.0,5621.0,982,23489,96
2020-06-04,IL,Illinois,124759.0,857257.0,982016.0,3044.0,5736.0,929,21912,115
2020-06-05,IL,Illinois,125915.0,875004.0,1000919.0,2911.0,5795.0,1156,17747,59
2020-06-06,IL,Illinois,126890.0,895184.0,1022074.0,2702.0,5864.0,975,20180,69
2020-06-07,IL,Illinois,127757.0,915017.0,1042774.0,2550.0,5904.0,867,19833,40
2020-06-08,IL,Illinois,129139.0,930458.0,1059597.0,2496.0,6102.0,1382,15441,198
2020-06-09,IL,Illinois,129936.0,949970.0,1079906.0,2573.0,6196.0,797,19512,94
2020-06-10,IL,Illinois,130561.0,970165.0,1100726.0,2458.0,6273.0,625,20195,77
2020-06-11,IL,Illinois,131327.0,991724.0,1123051.0,2365.0,6363.0,766,21559,90
2020-06-12,IL,Illinois,132059.0,1015903.0,1147962.0,2209.0,6441.0,732,24179,78
2020-06-13,IL,Illinois,132732.0,1037074.0,1169806.0,2117.0,6470.0,673,21171,29
2020-06-14,IL,Illinois,133404.0,1058442.0,1191846.0,1914.0,6489.0,672,21368,19
2020-06-15,IL,Illinois,133877.0,1076596.0,1210473.0,1961.0,6507.0,473,18154,18
2020-06-16,IL,Illinois,134500.0,1094702.0,1229202.0,1939.0,6579.0,623,18106,72
2020-06-17,IL,Illinois,135046.0,1124143.0,1259189.0,1878.0,6666.0,546,29441,87
2020-06-18,IL,Illinois,135639.0,1149054.0,1284693.0,1878.0,6718.0,593,24911,52
2020-06-19,IL,Illinois,136470.0,1175533.0,1312003.0,1837.0,6718.0,831,26479,0
2020-06-20,IL,Illinois,137104.0,1200864.0,1337968.0,1696.0,6829.0,634,25331,111
2020-06-21,IL,Illinois,137762.0,1224022.0,1361784.0,1631.0,6851.0,658,23158,22
2020-06-22,IL,Illinois,138224.0,1241779.0,1380003.0,1628.0,6875.0,462,17757,24
2020-06-23,IL,Illinois,138825.0,1261685.0,1400510.0,1648.0,6911.0,601,19906,36
2020-06-24,IL,Illinois,139540.0,1290301.0,1429841.0,1614.0,6974.0,715,28616,63
2020-06-25,IL,Illinois,140434.0,1321093.0,1461527.0,1626.0,7014.0,894,30792,40
2020-06-26,IL,Illinois,141344.0,1350661.0,1492005.0,1516.0,7048.0,910,29568,34
2020-06-27,IL,Illinois,142130.0,1380112.0,1522242.0,1516.0,7074.0,786,29451,26
2020-06-28,IL,Illinois,142776.0,1403255.0,1546031.0,1464.0,7089.0,646,23143,15
2020-06-29,IL,Illinois,143514.0,1429435.0,1572949.0,1501.0,7103.0,738,26180,14
2020-06-30,IL,Illinois,144238.0,1459780.0,1604018.0,1560.0,7124.0,724,30345,21
2020-07-01,IL,Illinois,145066.0,1492042.0,1637108.0,1511.0,7152.0,828,32262,28
2020-07-02,IL,Illinois,145935.0,1521435.0,1667370.0,1651.0,7188.0,869,29393,36
2020-07-03,IL,Illinois,146872.0,1554885.0,1701757.0,1349.0,7215.0,937,33450,27
2020-07-04,IL,Illinois,147734.0,1587859.0,1735593.0,1346.0,7224.0,862,32974,9
2020-07-05,IL,Illinois,148373.0,1614455.0,1762828.0,1326.0,7230.0,639,26596,6
2020-07-06,IL,Illinois,148987.0,1634975.0,1783962.0,1395.0,7236.0,614,20520,6
2020-07-07,IL,Illinois,149574.0,1661382.0,1810956.0,1385.0,7273.0,587,26407,37
2020-07-08,IL,Illinois,150554.0,1693144.0,1843698.0,1385.0,7309.0,980,31762,36
2020-07-09,IL,Illinois,151572.0,1728306.0,1879878.0,1507.0,7329.0,1018,35162,20
2020-07-10,IL,Illinois,152899.0,1759976.0,1912875.0,1436.0,7345.0,1327,31670,16
2020-07-11,IL,Illinois,154094.0,1791126.0,1945220.0,1398.0,7369.0,1195,31150,24
2020-07-12,IL,Illinois,155048.0,1829066.0,1984114.0,1342.0,7388.0,954,37940,19
2020-07-13,IL,Illinois,155931.0,1858195.0,2014126.0,1362.0,7394.0,883,29129,6
2020-07-14,IL,Illinois,156638.0,1885934.0,2042572.0,1416.0,7419.0,707,27739,25
2020-07-15,IL,Illinois,157825.0,1922908.0,2080733.0,1454.0,7427.0,1187,36974,8
2020-07-16,IL,Illinois,159082.0,1964657.0,2123739.0,1434.0,7452.0,1257,41749,25
2020-07-17,IL,Illinois,160509.0,2006965.0,2167474.0,1431.0,7465.0,1427,42308,13
2020-07-18,IL,Illinois,161785.0,2051788.0,2213573.0,1360.0,7483.0,1276,44823,18
2020-07-19,IL,Illinois,162750.0,2082936.0,2245686.0,1356.0,7488.0,965,31148,5
2020-07-20,IL,Illinois,163923.0,2116361.0,2280284.0,1410.0,7494.0,1173,33425,6
2020-07-21,IL,Illinois,164878.0,2145151.0,2310029.0,1466.0,7517.0,955,28790,23
2020-07-22,IL,Illinois,166476.0,2183186.0,2349662.0,1456.0,7540.0,1598,38035,23
2020-07-23,IL,Illinois,168100.0,2221268.0,2389368.0,1473.0,7560.0,1624,38082,20
2020-07-24,IL,Illinois,169699.0,2264066.0,2433765.0,1471.0,7577.0,1599,42798,17
2020-07-25,IL,Illinois,171125.0,2300840.0,2471965.0,1438.0,7589.0,1426,36774,12
2020-07-26,IL,Illinois,172666.0,2340143.0,2512809.0,1394.0,7590.0,1541,39303,1
2020-07-27,IL,Illinois,173897.0,2369479.0,2543376.0,1417.0,7608.0,1231,29336,18
2020-07-28,IL,Illinois,174973.0,2396734.0,2571707.0,1383.0,7638.0,1076,27255,30
2020-07-29,IL,Illinois,176366.0,2433528.0,2609894.0,1491.0,7654.0,1393,36794,16
2020-07-30,IL,Illinois,178138.0,2472890.0,2651028.0,1452.0,7670.0,1772,39362,16
2020-07-31,IL,Illinois,180118.0,2520731.0,2700849.0,1369.0,7692.0,1980,47841,22
2020-08-01,IL,Illinois,181757.0,2558901.0,2740658.0,1347.0,7700.0,1639,38170,8
2020-08-02,IL,Illinois,183224.0,2596379.0,2779603.0,1407.0,7714.0,1467,37478,14
2020-08-03,IL,Illinois,184522.0,2623556.0,2808078.0,1418.0,7723.0,1298,27177,9
2020-08-04,IL,Illinois,185993.0,2664683.0,2850676.0,1496.0,7742.0,1471,41127,19
2020-08-05,IL,Illinois,187752.0,2709592.0,2897344.0,1552.0,7770.0,1759,44909,28
2020-08-06,IL,Illinois,189705.0,2749325.0,2939030.0,1517.0,7791.0,1953,39733,21
2020-08-07,IL,Illinois,191808.0,2794110.0,2985918.0,1486.0,7822.0,2103,44785,31
2020-08-08,IL,Illinois,193998.0,2839936.0,3033934.0,1538.0,7840.0,2190,45826,18
2020-08-09,IL,Illinois,195380.0,2879908.0,3075288.0,1488.0,7845.0,1382,39972,5
2020-08-10,IL,Illinois,196699.0,2910942.0,3107641.0,1481.0,7846.0,1319,31034,1
2020-08-11,IL,Illinois,198248.0,2950755.0,3149003.0,1459.0,7866.0,1549,39813,20
2020-08-12,IL,Illinois,199893.0,2991208.0,3191101.0,1525.0,7881.0,1645,40453,15
2020-08-13,IL,Illinois,201727.0,3035380.0,3237107.0,1628.0,7905.0,1834,44172,24
2020-08-14,IL,Illinois,204023.0,3082657.0,3286680.0,1612.0,7932.0,2296,47277,27
2020-08-15,IL,Illinois,205851.0,3125243.0,3331094.0,1538.0,7937.0,1828,42586,5
2020-08-16,IL,Illinois,207413.0,3160770.0,3368183.0,1581.0,7955.0,1562,35527,18
2020-08-17,IL,Illinois,209186.0,3197243.0,3406429.0,1544.0,7967.0,1773,36473,12
2020-08-18,IL,Illinois,210926.0,3229678.0,3440604.0,1510.0,7993.0,1740,32435,26
2020-08-19,IL,Illinois,213221.0,3277682.0,3490903.0,1519.0,8017.0,2295,48004,24
2020-08-20,IL,Illinois,215053.0,3327462.0,3542515.0,1519.0,8044.0,1832,49780,27
2020-08-21,IL,Illinois,217346.0,3376990.0,3594336.0,1526.0,8066.0,2293,49528,22
2020-08-22,IL,Illinois,219702.0,3431400.0,3651102.0,1488.0,8083.0,2356,54410,17
2020-08-23,IL,Illinois,221595.0,3483858.0,3705453.0,1449.0,8089.0,1893,52458,6
2020-08-24,IL,Illinois,223207.0,3518401.0,3741608.0,1529.0,8097.0,1612,34543,8
2020-08-25,IL,Illinois,224887.0,3557580.0,3782467.0,1549.0,8126.0,1680,39179,29
2020-08-26,IL,Illinois,227044.0,3605785.0,3832829.0,1573.0,8163.0,2157,48205,37
2020-08-27,IL,Illinois,228751.0,3648588.0,3877339.0,1631.0,8186.0,1707,42803,23
2020-08-28,IL,Illinois,231185.0,3694822.0,3926007.0,1546.0,8206.0,2434,46234,20
2020-08-29,IL,Illinois,233065.0,3741726.0,3974791.0,1563.0,8217.0,1880,46904,11
2020-08-30,IL,Illinois,235057.0,3783427.0,4018484.0,1472.0,8228.0,1992,41701,11
2020-08-31,IL,Illinois,236725.0,3829138.0,4065863.0,1492.0,8235.0,1668,45711,7
2020-09-01,IL,Illinois,238217.0,3850607.0,4088824.0,1513.0,8273.0,1492,21469,38
2020-09-02,IL,Illinois,240345.0,3881230.0,4121575.0,1596.0,8300.0,2128,30623,27
2020-09-03,IL,Illinois,241705.0,3920665.0,4162370.0,1620.0,8324.0,1360,39435,24
2020-09-04,IL,Illinois,247299.0,4064570.0,4311869.0,1621.0,8362.0,5594,143905,38
2020-09-05,IL,Illinois,250105.0,4123699.0,4373804.0,1550.0,8385.0,2806,59129,23
2020-09-06,IL,Illinois,251508.0,4168792.0,4420300.0,1504.0,8390.0,1403,45093,5
2020-09-07,IL,Illinois,252889.0,4196386.0,4449275.0,1484.0,8398.0,1381,27594,8
2020-09-08,IL,Illinois,254281.0,4226357.0,4480638.0,1504.0,8405.0,1392,29971,7
2020-09-09,IL,Illinois,255618.0,4273049.0,4528667.0,1580.0,8433.0,1337,46692,28
2020-09-10,IL,Illinois,257571.0,4320078.0,4577649.0,1609.0,8461.0,1953,47029,28
2020-09-11,IL,Illinois,259883.0,4374594.0,4634477.0,1619.0,8505.0,2312,54516,44
2020-09-12,IL,Illinois,262004.0,4429067.0,4691071.0,1509.0,8527.0,2121,54473,22
2020-09-13,IL,Illinois,263466.0,4474495.0,4737961.0,1422.0,8541.0,1462,45428,14
2020-09-14,IL,Illinois,264839.0,4509052.0,4773891.0,1431.0,8546.0,1373,34557,5
2020-09-15,IL,Illinois,266305.0,4546617.0,4812922.0,1584.0,8564.0,1466,37565,18
2020-09-16,IL,Illinois,268246.0,4596987.0,4865233.0,1565.0,8599.0,1941,50370,35
2020-09-17,IL,Illinois,270302.0,4652731.0,4923033.0,1558.0,8624.0,2056,55744,25
2020-09-18,IL,Illinois,272525.0,4712529.0,4985054.0,1481.0,8647.0,2223,59798,23
2020-09-19,IL,Illinois,275054.0,4784286.0,5059340.0,1469.0,8672.0,2529,71757,25
2020-09-20,IL,Illinois,276456.0,4830895.0,5107351.0,1417.0,8686.0,1402,46609,14
2020-09-21,IL,Illinois,277933.0,4867652.0,5145585.0,1436.0,8693.0,1477,36757,7
2020-09-22,IL,Illinois,279464.0,4907950.0,5187414.0,1455.0,8722.0,1531,40298,29
2020-09-23,IL,Illinois,281312.0,4952493.0,5233805.0,1563.0,8744.0,1848,44543,22
2020-09-24,IL,Illinois,283569.0,5012307.0,5295876.0,1713.0,8774.0,2257,59814,30
2020-09-25,IL,Illinois,286374.0,5079586.0,5365960.0,1637.0,8807.0,2805,67279,33
2020-09-26,IL,Illinois,288815.0,5142362.0,5431177.0,1597.0,8832.0,2441,62776,25
2020-09-27,IL,Illinois,290419.0,5191580.0,5481999.0,1486.0,8845.0,1604,49218,13
2020-09-28,IL,Illinois,292128.0,5231013.0,5523141.0,1491.0,8858.0,1709,39433,13
2020-09-29,IL,Illinois,293490.0,5275275.0,5568765.0,1535.0,8881.0,1362,44262,23
2020-09-30,IL,Illinois,295763.0,5331548.0,5627311.0,1632.0,8916.0,2273,56273,35
2020-10-01,IL,Illinois,297929.0,5394997.0,5692926.0,1635.0,8940.0,2166,63449,24
2020-10-02,IL,Illinois,300385.0,5465482.0,5765867.0,1678.0,8992.0,2456,70485,52
2020-10-03,IL,Illinois,302827.0,5534674.0,5837501.0,1535.0,9023.0,2442,69192,31
2020-10-04,IL,Illinois,304280.0,5584877.0,5889157.0,1521.0,9040.0,1453,50203,17
2020-10-05,IL,Illinois,306133.0,5621562.0,5927695.0,1631.0,9054.0,1853,36685,14
2020-10-06,IL,Illinois,307750.0,5669458.0,5977208.0,1673.0,9085.0,1617,47896,31
2020-10-07,IL,Illinois,310380.0,5725648.0,6036028.0,1679.0,9127.0,2630,56190,42
2020-10-08,IL,Illinois,313439.0,5795080.0,6108519.0,1755.0,9159.0,3059,69432,32
2020-10-09,IL,Illinois,316556.0,5863861.0,6180417.0,1812.0,9191.0,3117,68781,32
2020-10-10,IL,Illinois,319461.0,5927212.0,6246673.0,1807.0,9221.0,2905,63351,30
2020-10-11,IL,Illinois,322188.0,5988532.0,6310720.0,1776.0,9230.0,2727,61320,9
2020-10-12,IL,Illinois,324930.0,6033369.0,6358299.0,1764.0,9243.0,2742,44837,13
2020-10-13,IL,Illinois,327781.0,6086511.0,6414292.0,1848.0,9272.0,2851,53142,29
2020-10-14,IL,Illinois,330643.0,6136318.0,6466961.0,1974.0,9320.0,2862,49807,48
2020-10-15,IL,Illinois,334658.0,6199389.0,6534047.0,1932.0,9373.0,4015,63071,53
2020-10-16,IL,Illinois,339761.0,6282594.0,6622355.0,2016.0,9425.0,5103,83205,52
2020-10-17,IL,Illinois,343390.0,6356454.0,6699844.0,2073.0,9452.0,3629,73860,27
2020-10-18,IL,Illinois,347635.0,6431505.0,6779140.0,2012.0,9474.0,4245,75051,22
2020-10-19,IL,Illinois,350748.0,6477076.0,6827824.0,2096.0,9496.0,3113,45571,22
2020-10-20,IL,Illinois,354462.0,6532439.0,6886901.0,2261.0,9537.0,3714,55363,41
2020-10-21,IL,Illinois,358804.0,6594888.0,6953692.0,2338.0,9605.0,4342,62449,68
2020-10-22,IL,Illinois,363746.0,6670923.0,7034669.0,2463.0,9647.0,4942,76035,42
2020-10-23,IL,Illinois,368746.0,6749305.0,7118051.0,2498.0,9688.0,5000,78382,41
2020-10-24,IL,Illinois,374907.0,6826661.0,7201568.0,2616.0,9751.0,6161,77356,63
2020-10-25,IL,Illinois,378969.0,6894696.0,7273665.0,2605.0,9775.0,4062,68035,24
2020-10-26,IL,Illinois,383698.0,6947231.0,7330929.0,2638.0,9792.0,4729,52535,17
2020-10-27,IL,Illinois,387698.0,7005305.0,7393003.0,2758.0,9838.0,4000,58074,46
2020-10-28,IL,Illinois,393808.0,7069947.0,7463755.0,2861.0,9889.0,6110,64642,51
2020-10-29,IL,Illinois,400171.0,7146640.0,7546811.0,3030.0,9945.0,6363,76693,56
2020-10-30,IL,Illinois,408660.0,7234808.0,7643468.0,3092.0,9994.0,8489,88168,49
2020-10-31,IL,Illinois,416559.0,7319545.0,7736104.0,3228.0,10050.0,7899,84737,56
2020-11-01,IL,Illinois,423539.0,7391023.0,7814562.0,3294.0,10075.0,6980,71478,25
2020-11-02,IL,Illinois,429761.0,7452919.0,7882680.0,3371.0,10093.0,6222,61896,18
2020-11-03,IL,Illinois,436277.0,7528838.0,7965115.0,3594.0,10161.0,6516,75919,68
2020-11-04,IL,Illinois,443815.0,7593157.0,8036972.0,3761.0,10216.0,7538,64319,55
2020-11-05,IL,Illinois,453750.0,7669237.0,8122987.0,3891.0,10313.0,9935,76080,97
2020-11-06,IL,Illinois,465540.0,7749589.0,8215129.0,4090.0,10397.0,11790,80352,84
2020-11-07,IL,Illinois,477978.0,7835569.0,8313547.0,4250.0,10488.0,12438,85980,91
2020-11-08,IL,Illinois,487987.0,7916317.0,8404304.0,4303.0,10538.0,10009,80748,50
2020-11-09,IL,Illinois,498560.0,7970504.0,8469064.0,4409.0,10563.0,10573,54187,25
2020-11-10,IL,Illinois,511183.0,8059836.0,8571019.0,4742.0,10645.0,12623,89332,82
2020-11-11,IL,Illinois,523840.0,8140643.0,8664483.0,5042.0,10798.0,12657,80807,153
2020-11-12,IL,Illinois,536542.0,8228558.0,8765100.0,5258.0,10846.0,12702,87915,48
2020-11-13,IL,Illinois,551957.0,8319683.0,8871640.0,5362.0,10891.0,15415,91125,45
2020-11-14,IL,Illinois,562985.0,8423025.0,8986010.0,5415.0,11088.0,11028,103342,197
2020-11-15,IL,Illinois,573616.0,8497225.0,9070841.0,5474.0,11162.0,10631,74200,74
2020-11-16,IL,Illinois,585248.0,8576205.0,9161453.0,5581.0,11204.0,11632,78980,42
2020-11-17,IL,Illinois,597849.0,8657809.0,9255658.0,5887.0,11317.0,12601,81604,113
2020-11-18,IL,Illinois,606771.0,8752456.0,9359227.0,5953.0,11468.0,8922,94647,151
2020-11-19,IL,Illinois,621383.0,8851291.0,9472674.0,6037.0,11648.0,14612,98835,180
2020-11-20,IL,Illinois,634395.0,8954303.0,9588698.0,6111.0,11795.0,13012,103012,147
2020-11-21,IL,Illinois,646286.0,9062696.0,9708982.0,6175.0,11952.0,11891,108393,157
2020-11-22,IL,Illinois,656298.0,9145121.0,9801419.0,6072.0,12051.0,10012,82425,99
2020-11-23,IL,Illinois,664620.0,9228361.0,9892981.0,6171.0,12112.0,8322,83240,61
2020-11-24,IL,Illinois,674089.0,9316215.0,9990304.0,6134.0,12262.0,9469,87854,150
2020-11-25,IL,Illinois,685467.0,9419070.0,10104537.0,6133.0,12440.0,11378,102855,178
2020-11-26,IL,Illinois,697489.0,9514604.0,10212093.0,6032.0,12596.0,12022,95534,156
2020-11-27,IL,Illinois,705063.0,9584160.0,10289223.0,5829.0,12686.0,7574,69556,90
2020-11-28,IL,Illinois,712936.0,9655342.0,10368278.0,5775.0,12838.0,7873,71182,152
2020-11-29,IL,Illinois,720114.0,9710904.0,10431018.0,5858.0,12882.0,7178,55562,44
2020-11-30,IL,Illinois,726304.0,9771694.0,10497998.0,5849.0,12985.0,6190,60790,103
2020-12-01,IL,Illinois,738846.0,9875233.0,10614079.0,5835.0,13131.0,12542,103539,146
2020-12-02,IL,Illinois,748603.0,9950983.0,10699586.0,5764.0,13397.0,9757,75750,266
2020-12-03,IL,Illinois,759562.0,10046802.0,10806364.0,5653.0,13625.0,10959,95819,228
2020-12-04,IL,Illinois,770088.0,10148910.0,10918998.0,5453.0,13782.0,10526,102108,157
2020-12-05,IL,Illinois,779975.0,10241701.0,11021676.0,5331.0,14017.0,9887,92791,235
2020-12-06,IL,Illinois,787573.0,10313641.0,11101214.0,5160.0,14116.0,7598,71940,99
2020-02-27,IN,Indiana,0.0,0.0,1.0,0.0,0.0,0,0,0
2020-02-28,IN,Indiana,0.0,0.0,2.0,0.0,0.0,0,0,0
2020-02-29,IN,Indiana,0.0,0.0,4.0,0.0,0.0,0,0,0
